Manufacturers,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (cold),Metric Extra-urban,Metric Combined,Imperial (cold),Imperial Extra-urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates
TOYOTA,RAV4,2.0 VVT-i Manual,M5,1988,Petrol,11.4,7.3,8.8,24.8,38.7,32.1,211,680,III,73.0,0.610,0.000,0.070,0.040,0.000
TOYOTA,RAV4,2.0 VVT-i Automatic,A4,1988,Petrol,12.4,7.6,9.3,22.8,37.2,30.4,224,718,III,72.0,0.730,0.000,0.100,0.030,0.000
TOYOTA,Celica,1.8 VVT-i,M6,1794,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,595,III,73.0,1.220,0.000,0.130,0.030,0.000
TOYOTA,Celica,1.8 VVT-i 190,M6,1796,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,200,649,III,72.0,1.234,0.000,0.097,0.042,0.000
TOYOTA,Camry,2.2 Saloon Manual,M5,2164,Petrol,12.1,7.2,9.0,23.3,39.2,31.4,216,695,III,72.0,0.330,0.000,0.050,0.030,0.000
TOYOTA,Camry,2.2 Saloon Auto,A4,2164,Petrol,13.5,7.4,9.6,20.9,38.2,29.4,232,742,III,70.0,0.360,0.000,0.090,0.060,0.000
TOYOTA,Camry,3.0 Saloon Auto,A4,2995,Petrol,15.9,8.5,11.1,17.8,33.2,25.4,270,859,III,71.0,0.470,0.000,0.130,0.030,0.000
TOYOTA,MR2,1.8 VVT-i,M5,1794,Petrol,10.1,5.9,7.4,28.0,47.9,38.2,178,571,III,72.0,1.010,0.000,0.060,0.010,0.000
TOYOTA,Picnic,2.0 GS Manual,M5,1998,Petrol,12.1,7.3,9.0,23.3,38.7,31.4,215,695,III,72.0,0.550,0.000,0.080,0.060,0.000
TOYOTA,Picnic,2.0 GLS Manual,M5,1998,Petrol,12.3,7.4,9.2,23.0,38.2,30.7,217,711,III,72.0,0.550,0.000,0.080,0.060,0.000
TOYOTA,Picnic,2.0 GS Auto,A4,1998,Petrol,12.9,7.6,9.5,21.9,37.2,29.7,226,735,III,71.0,0.570,0.000,0.110,0.060,0.000
TOYOTA,Picnic,2.0 GLS Auto,A4,1998,Petrol,13.0,7.8,9.7,21.7,36.2,29.1,229,750,III,71.0,0.570,0.000,0.110,0.060,0.000
TOYOTA,Previa,2.4 VVT-i Manual,M5,2362,Petrol,12.2,8.0,9.5,23.2,35.3,29.7,228,735,III,72.0,0.213,0.160,0.070,0.090,0.000
TOYOTA,Previa,2.4 VVT-i Auto,A4,2362,Petrol,14.5,8.7,10.8,19.5,32.5,26.2,259,833,III,71.0,0.050,0.100,0.080,0.020,0.000
TOYOTA,Landcruiser,3.0 D4-D Manual,M5x2,2982,Diesel,11.7,8.2,9.5,24.1,34.4,29.7,253,753,III,73.0,0.310,0.650,0.000,0.620,0.061
TOYOTA,Landcruiser,3.0 D4-D Auto,A4x2,2982,Diesel,12.8,9.0,10.4,22.1,31.4,27.2,279,822,III,74.0,0.100,0.615,0.000,0.600,0.062
VAUXHALL,"Astra, Model Year 2001",1.7 DTi 16v Hatch/Saloon,M5,1686,Diesel,6.1,4.0,4.8,46.3,70.6,58.9,130,380,III,72.0,0.117,0.442,0.000,0.421,0.053
VAUXHALL,"Astra, Model Year 2001",1.7 DTi 16v Estate,M5,1686,Diesel,6.2,4.1,4.9,45.6,68.9,57.6,132,388,III,72.0,0.117,0.442,0.000,0.421,0.033
VAUXHALL,"Astra, Model Year 2001",2.0 DTi 16v Hatch,M5,1995,Diesel,7.6,4.6,5.7,37.2,61.4,49.6,154,451,III,72.0,0.132,0.457,0.000,0.435,0.046
VAUXHALL,"Astra, Model Year 2001",2.0 DTi 16v Estate,M5,1995,Diesel,7.7,4.8,5.9,36.7,58.9,47.9,159,467,III,72.0,0.132,0.457,0.000,0.435,0.046
VAUXHALL,"Astra, Model Year 2001",ECO4 LS 1.7 DTi 5 Door Hatch,M5,1686,Diesel,6.0,3.5,4.4,47.1,80.8,64.3,119,348,III,72.0,0.105,0.515,0.000,0.497,0.033
VAUXHALL,"Corsa, Model Year 2001",1.7 Di 16v,M5,1686,Diesel,5.8,4.1,4.7,48.7,68.9,60.1,127,372,III,74.0,0.165,0.377,0.000,0.347,0.026
VAUXHALL,"Corsa, Model Year 2001",1.7 DTi 16v,M5,1686,Diesel,5.8,4.1,4.7,48.7,68.9,60.1,127,372,III,73.0,0.096,0.388,0.000,0.347,0.027
VAUXHALL,"Frontera, Model Year 2001",2.2i 16v Sport/RS,M5,2198,Petrol,15.8,8.9,11.4,17.9,31.7,24.8,273,880,III,74.0,1.065,0.134,0.102,0.032,0.000
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Sport/RS,M5,2171,Diesel,11.1,7.1,8.6,25.4,39.8,32.8,232,682,III,75.0,0.311,0.701,0.000,0.652,0.051
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Sport/RS,A4,2171,Diesel,12.2,7.8,9.4,23.0,35.8,29.7,254,753,III,75.0,0.197,0.718,0.000,0.680,0.061
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Sport/ RS,M5,3165,Petrol,17.8,10.2,13.0,15.7,26.9,21.4,312,1020,III,75.0,0.677,0.163,0.091,0.072,0.000
VAUXHALL,"Frontera, Model Year 2001",2.2i 16v Estate/Limited,M5,2198,Petrol,15.8,8.9,11.4,17.9,31.7,24.8,273,880,III,74.0,1.065,0.134,0.102,0.032,0.000
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Estate/Limited,M5,2171,Diesel,11.2,7.2,8.7,25.2,39.2,32.5,235,688,III,75.0,0.311,0.701,0.000,0.652,0.051
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Estate/Limited,A4,2171,Diesel,12.3,7.9,9.5,23.0,35.8,29.7,257,753,III,75.0,0.197,0.718,0.000,0.680,0.061
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Estate/Limited,M5,3165,Petrol,18.0,10.5,13.2,15.7,26.9,21.4,316,1020,III,75.0,0.677,0.163,0.091,0.072,0.000
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Estate/Limited,A4,3165,Petrol,19.8,11.2,14.3,14.3,25.2,19.8,344,1102,III,76.0,0.488,0.221,0.153,0.068,0.000
VAUXHALL,"Omega, Model Year 2001",2.2i 16v Saloon,M5,2198,Petrol,14.0,7.1,9.6,20.2,39.8,29.4,231,742,III,74.0,0.406,0.100,0.064,0.036,0.000
VAUXHALL,"Omega, Model Year 2001",2.2i 16v Saloon,A4,2198,Petrol,14.9,7.3,10.1,19.0,38.7,28.0,243,779,III,74.0,0.194,0.182,0.136,0.046,0.000
VAUXHALL,"Omega, Model Year 2001",2.2i 16v Estate,M5,2198,Petrol,14.1,7.3,9.8,20.0,38.7,28.8,236,758,III,74.0,0.406,0.100,0.064,0.036,0.000
VAUXHALL,"Omega, Model Year 2001",2.2i 16v Estate,A4,2198,Petrol,15.0,7.5,10.3,18.8,37.7,27.4,248,796,III,74.0,0.194,0.182,0.136,0.046,0.000
VAUXHALL,"Omega, Model Year 2001",2.2 DTi 16v Saloon,M5,2171,Diesel,9.6,5.6,7.1,29.4,50.4,39.8,192,562,III,72.0,0.360,0.474,0.000,0.443,0.039
VAUXHALL,"Omega, Model Year 2001",2.2 DTi 16v Estate,M5,2171,Diesel,9.8,5.8,7.3,28.8,48.7,38.7,197,578,III,72.0,0.360,0.474,0.000,0.443,0.039
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Saloon,M5,2597,Petrol,14.9,8.1,10.6,19.0,34.9,26.6,255,820,III,74.0,0.522,0.178,0.112,0.066,0.000
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Saloon,A4,2597,Petrol,16.4,8.6,11.5,17.2,32.8,24.6,276,887,III,74.0,0.804,0.218,0.158,0.060,0.000
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Estate,M5,2597,Petrol,15.0,8.2,10.7,18.8,34.4,26.4,257,827,III,74.0,0.522,0.178,0.112,0.066,0.000
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Estate,A4,2597,Petrol,16.5,8.7,11.6,17.1,32.5,24.4,279,894,III,74.0,0.804,0.218,0.158,0.060,0.000
VAUXHALL,"Vectra, Model Year 2001",2.0 DTi 16v Hatch/Saloon,M5,1994,Diesel,7.7,4.5,5.7,36.7,62.8,49.6,154,451,III,72.0,0.191,0.455,0.000,0.429,0.043
VAUXHALL,"Vectra, Model Year 2001",2.0 DTi 16v Estate,M5,1994,Diesel,7.8,4.7,5.8,36.2,60.1,48.7,157,459,III,72.0,0.191,0.455,0.000,0.429,0.043
VAUXHALL,"Vectra, Model Year 2001",2.2 DTi 16v Hatch/Saloon,M5,2172,Diesel,9.0,5.0,6.5,31.4,56.5,43.5,176,514,III,73.0,0.272,0.445,0.000,0.417,0.031
VAUXHALL,"Vectra, Model Year 2001",2.2 DTi 16v Estate,M5,2172,Diesel,9.1,5.2,6.6,31.0,54.3,42.8,178,523,III,73.0,0.272,0.445,0.000,0.417,0.043
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Hatch/Saloon (exc. GSi),M5,2597,Petrol,14.0,7.2,9.7,20.2,39.2,29.1,233,750,III,74.0,1.279,0.183,0.157,0.026,0.000
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Hatch/Saloon,A4,2597,Petrol,14.9,7.8,10.4,19.0,36.2,27.2,250,802,III,74.0,1.327,0.188,0.135,0.053,0.000
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Estate (exc. GSi),M5,2597,Petrol,14.3,7.4,9.9,19.8,38.2,28.5,238,766,III,74.0,1.279,0.183,0.157,0.026,0.000
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Estate,A4,2597,Petrol,15.0,7.9,10.5,18.8,35.8,26.9,252,811,III,74.0,1.327,0.188,0.135,0.053,0.000
VAUXHALL,"Zafira, Model Year 2001",2.0 DTi 16v,M5,1995,Diesel,8.4,5.5,6.6,33.6,51.4,42.8,178,523,III,73.0,0.478,0.482,0.000,0.428,0.038
VOLKSWAGEN,Lupo,1.4 E & S Models ( 75 bhp),A4,1390,Petrol,10.1,5.7,7.3,28.0,49.6,38.7,175,564,III,71.0,0.110,0.000,0.072,0.070,0.000
VOLKSWAGEN,Lupo,1.4 Sport TDI PD (75 bhp),M5,1390,Diesel,5.7,3.6,4.4,49.6,78.5,64.2,119,348,III,73.0,0.095,0.447,0.000,0.428,0.017
VOLKSWAGEN,Lupo,1.7 E & S SDI (60 bhp),M5,1716,Diesel,5.9,3.6,4.4,47.9,78.5,64.2,119,348,III,73.0,0.333,0.385,0.000,0.332,0.024
VOLKSWAGEN,New Polo Hatch 3 & 5 Door,"1.4 TDI PD S, SE & Colour Concept Models (75 bhp)",M5,1422,Diesel,5.8,3.7,4.5,48.7,76.3,62.8,120,356,III,72.0,0.095,0.447,0.000,0.428,0.017
VOLKSWAGEN,New Polo Hatch 3 & 5 Door,1.9 SDI E & S Models (64 bhp),M5,1896,Diesel,6.4,3.9,4.8,44.1,72.4,58.9,130,380,III,73.0,0.377,0.433,0.000,0.373,0.042
VOLKSWAGEN,New Polo Saloon,1.4 (75 bhp),M5,1390,Petrol,9.2,5.4,6.8,30.7,52.3,41.5,163,526,III,72.0,0.301,0.160,0.086,0.074,0.000
VOLKSWAGEN,New Polo Saloon,1.6 (100 bhp),M5,1590,Petrol,11.0,6.1,7.9,25.7,46.3,35.8,190,610,III,71.0,0.592,0.119,0.061,0.058,0.000
VOLKSWAGEN,New Polo Saloon,1.9 SDI (68 bhp),M5,1896,Diesel,6.8,4.1,5.1,41.5,68.9,55.4,138,404,III,74.0,0.362,0.504,0.000,0.449,0.023
VOLKSWAGEN,New Polo Saloon,1.9 TDI (90 bhp),M5,1896,Diesel,6.5,4.2,5.1,43.5,67.3,55.4,138,404,III,71.0,0.122,0.444,0.000,0.424,0.027
VOLKSWAGEN,New Polo Saloon,1.9 TDI (110 bhp),M5,1896,Diesel,6.5,4.1,5.0,43.5,68.9,56.5,135,396,III,73.0,0.166,0.447,0.000,0.409,0.041
VOLKSWAGEN,New Polo Estate,1.4 (75 bhp),M5,1390,Petrol,9.2,5.5,6.9,30.4,51.4,40.9,166,534,III,73.0,0.301,0.160,0.086,0.074,0.000
VOLKSWAGEN,New Polo Estate,1.6 (100 bhp),M5,1595,Petrol,11.1,6.2,8.0,25.4,45.6,35.3,192,618,III,72.0,0.583,0.102,0.061,0.054,0.000
VOLKSWAGEN,New Polo Estate,1.9 TDI (90 bhp),M5,1896,Diesel,6.6,4.3,5.2,42.8,65.7,54.3,140,412,III,71.0,0.062,0.428,0.000,0.413,0.030
VOLKSWAGEN,New Polo Estate,1.9 SDI (68 bhp),M5,1896,Diesel,7.0,4.3,5.3,40.4,65.7,53.3,143,420,III,73.0,0.316,0.520,0.000,0.461,0.032
VOLKSWAGEN,New Polo Estate,1.9 TDI (110 bhp),M5,1896,Diesel,6.6,4.2,5.1,42.8,67.3,55.4,138,404,III,73.0,0.150,0.430,0.000,0.391,0.041
VOLKSWAGEN,Golf Cabriolet,2.0 Avantgarde & Colour Concept Models (115 bhp),A4,1984,Petrol,13.3,6.8,9.2,21.2,41.5,30.7,221,711,III,71.0,0.668,0.000,0.082,0.070,0.000
VOLKSWAGEN,Golf  Hatchback,1.9 SDI E (68 bhp),M5,1896,Diesel,7.1,4.4,5.3,39.8,64.2,53.3,143,420,III,73.0,0.436,0.394,0.000,0.314,0.036
VOLKSWAGEN,Golf  Hatchback,1.9 TDI S & SE Models (90 bhp),A4,1896,Diesel,9.1,4.9,6.4,31.0,57.6,44.1,173,507,III,70.0,0.207,0.340,0.000,0.299,0.040
VOLKSWAGEN,Golf  Hatchback,1.9 TDI S & SE Models (90 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,412,III,71.0,0.117,0.403,0.000,0.369,0.029
VOLKSWAGEN,Golf  Hatchback,1.9 GT TDI PD (115 bhp),M5,1896,Diesel,7.0,4.4,5.3,40.4,64.2,53.3,143,420,III,72.0,0.109,0.351,0.000,0.330,0.030
VOLKSWAGEN,Golf  Hatchback,1.9 GT TDI PD (115 bhp),M6,1896,Diesel,7.0,4.4,5.3,40.4,64.2,53.3,143,420,III,73.0,0.165,0.484,0.000,0.441,0.031
VOLKSWAGEN,Golf Estate,1.9 SDI E (68 bhp),M5,1896,Diesel,7.1,4.4,5.3,39.8,64.2,53.3,143,420,III,73.0,0.436,0.394,0.000,0.314,0.036
VOLKSWAGEN,Golf Estate,1.9 SDI S & SE Models (90 bhp),M5,1896,Diesel,6.9,4.4,5.3,40.9,64.2,53.3,143,420,III,71.0,0.117,0.403,0.000,0.369,0.029
VOLKSWAGEN,Golf Estate,1.9 SDI S & SE Models (90 bhp),A4,1896,Diesel,9.2,5.0,6.5,30.7,56.5,43.5,176,514,III,70.0,0.207,0.340,0.000,0.299,0.040
VOLKSWAGEN,Golf Estate,1.9 TDI PD S & SE Models (115 bhp),M6,1896,Diesel,7.1,4.5,5.4,39.8,62.8,52.3,146,428,III,73.0,0.165,0.484,0.000,0.441,0.031
VOLKSWAGEN,Golf Estate,2.0 S & SE Models (115 bhp),A4,1984,Petrol,12.8,7.0,9.1,22.1,40.4,31.0,218,704,III,72.0,1.016,0.000,0.120,0.067,0.000
VOLKSWAGEN,Bora,2.0 SE & Sport Models (115 bhp),A4,1984,Petrol,12.7,6.9,9.0,22.2,40.9,31.4,216,695,III,72.0,1.016,0.000,0.120,0.067,0.000
VOLKSWAGEN,Bora,1.9 SDI S & SE Models (90 bhp),M5,1896,Diesel,6.8,4.3,5.2,41.5,65.7,54.3,140,412,III,71.0,0.117,0.403,0.000,0.369,0.029
VOLKSWAGEN,Bora,1.9 SDI S & SE Models (90 bhp),A4,1896,Diesel,9.1,4.9,6.4,31.0,57.6,44.1,173,507,III,70.0,0.207,0.340,0.000,0.299,0.040
VOLKSWAGEN,Bora,1.9 TDI PD SE & Sport Models (115 bhp),M6,1896,Diesel,8.0,5.0,6.1,35.3,56.5,46.3,165,483,III,73.0,0.153,0.473,0.000,0.445,0.029
VOLKSWAGEN,Beetle,2.0 (115 bhp),M5,1984,Petrol,11.9,6.8,8.7,23.7,41.5,32.5,209,671,III,73.5,0.685,0.000,0.068,0.030,0.000
VOLKSWAGEN,Beetle,2.0 (115 bhp),A4,1984,Petrol,13.0,7.1,9.3,21.7,39.8,30.4,223,718,III,73.0,1.108,0.000,0.126,0.073,0.000
VOLKSWAGEN,New Sharan,1.9 TDI PD S (90 bhp),M6,1896,Diesel,8.3,5.8,6.7,34.0,48.7,42.2,181,530,III,73.0,0.081,0.411,0.000,0.397,0.025
VOLKSWAGEN,New Sharan,"1.9 TDI PD S, SE, Sport & Carat Models (115 bhp)",A5,1896,Diesel,9.9,6.5,7.8,28.5,43.5,36.2,211,618,III,73.0,0.159,0.484,0.000,0.457,0.026
VOLKSWAGEN,New Sharan,"1.9 TDI PD S, SE, Sport & Carat Models (115 bhp)",M6,1896,Diesel,8.6,5.5,6.6,32.8,51.4,42.8,178,523,III,74.0,0.463,0.464,0.000,0.387,0.035
VOLKSWAGEN,New Sharan,1.9 TDI PD SE & 4MOTION Models (115 bhp),QM6,1896,Diesel,9.5,6.3,7.5,29.7,44.8,37.7,203,593,III,73.0,0.248,0.431,0.000,0.394,0.044
VOLKSWAGEN,Caravelle,2.5 P (114 bhp),A4,2461,Petrol,17.3,9.9,12.7,16.3,28.5,22.2,305,983,III,72.0,1.310,0.000,0.000,0.090,0.000
VOLKSWAGEN,Caravelle,2.5 P (114 bhp),M5,2461,Petrol,16.8,9.5,12.2,16.8,29.7,23.2,293,941,III,74.0,1.709,0.000,0.000,0.079,0.000
VOLKSWAGEN,Caravelle,2.8 P V6 (204 bhp),A4,2792,Petrol,17.9,10.4,13.2,15.8,27.2,21.4,317,1020,III,73.0,0.884,0.000,0.000,0.038,0.000
VOLKSWAGEN,Caravelle,2.5 TDI (88 bhp),M5,2461,Diesel,10.1,6.9,8.1,28.0,40.9,34.9,219,641,III,73.5,0.333,0.715,0.000,0.640,0.074
VOLKSWAGEN,Caravelle,2.5 TDI (102 bhp),A4,2461,Diesel,11.2,7.4,8.7,25.2,38.2,32.5,235,688,III,72.0,0.362,0.702,0.000,0.609,0.082
VOLKSWAGEN,Caravelle,2.5 TDI (102 bhp),M5,2461,Diesel,9.9,6.8,7.9,28.5,41.5,35.8,213,625,III,73.5,0.242,0.730,0.000,0.682,0.083
VOLKSWAGEN,Window Van,2.5 TDI (88 bhp),M5,2461,Diesel,10.1,6.9,8.1,28.0,40.9,34.9,219,641,III,73.5,0.333,0.715,0.000,0.640,0.074
VOLKSWAGEN,Window Van,2.5 TDI (102 bhp),A4,2461,Diesel,11.2,7.4,8.7,25.2,38.2,32.5,235,688,III,72.0,0.362,0.702,0.000,0.609,0.082
VOLKSWAGEN,Window Van,2.5 TDI (102 bhp) (Unladen > 1735kg),M5,2461,Diesel,9.9,6.8,7.9,28.5,41.5,35.8,213,625,III,73.5,0.242,0.730,0.000,0.682,0.083
VOLKSWAGEN,Window Van,2.5 TDI (102 bhp) (Unladen < 1735kg),M5,2461,Diesel,9.7,6.6,7.7,29.1,42.8,36.7,208,609,III,73.5,0.398,0.653,0.000,0.571,0.065
VOLKSWAGEN,Window Van,2.5 TDI (102 bhp) (High Roof Model),M5,2461,Diesel,10.0,7.2,8.2,28.2,39.2,34.4,221,650,III,73.5,0.232,0.814,0.000,0.763,0.089
VOLKSWAGEN,Multi-Van,2.8 P V6 (204 bhp),A4,2792,Petrol,17.9,10.4,13.2,15.8,27.2,21.4,317,1020,III,73.0,0.884,0.000,0.106,0.038,0.000
VOLKSWAGEN,Multi-Van,2.5 TDI (88 bhp),M5,2461,Diesel,10.3,7.1,8.3,27.4,39.8,34.0,224,658,III,73.5,0.333,0.715,0.000,0.640,0.074
VOLKSWAGEN,Multi-Van,2.5 TDI (102 bhp),A4,2461,Diesel,11.4,7.6,8.9,24.8,37.2,31.7,240,706,III,72.0,0.362,0.702,0.000,0.609,0.082
VOLKSWAGEN,New Passat  Saloon,1.9 TDI PD S & SE Models (100 bhp),M5,1896,Diesel,7.1,4.6,5.5,39.8,61.4,51.4,149,435,III,72.0,0.137,0.454,0.000,0.420,0.030
VOLKSWAGEN,New Passat  Saloon,1.9 TDI PD S & SE Models (100 bhp),A4,1896,Diesel,9.6,5.4,6.9,29.4,52.3,40.9,186,547,III,72.0,0.160,0.465,0.000,0.422,0.033
VOLKSWAGEN,New Passat  Saloon,"1.9 TDI PD S, SE & Sport Models (130 bhp)",M5,1896,Diesel,7.8,4.8,5.8,36.2,58.9,48.7,154,459,III,72.0,0.080,0.469,0.000,0.449,0.043
VOLKSWAGEN,New Passat  Saloon,"1.9 TDI PD S, SE & Sport Models (130 bhp)",M6,1896,Diesel,7.6,4.8,5.8,37.2,58.9,48.7,157,459,III,74.0,0.065,0.422,0.000,0.403,0.031
VOLKSWAGEN,New Passat  Saloon,"1.9 TDI PD S, SE & Sport Models (130 bhp)",A5,1896,Diesel,10.2,5.6,7.2,27.7,50.4,39.2,194,571,III,70.0,0.132,0.433,0.000,0.392,0.039
VOLKSWAGEN,New Passat  Saloon,2.5 V6 TDI (150 bhp),M6,2496,Diesel,10.0,5.4,7.0,28.2,52.3,40.4,189,554,III,72.0,0.509,0.409,0.000,0.347,0.036
VOLKSWAGEN,New Passat  Saloon,2.5 V6 TDI (150 bhp),A5,2496,Diesel,11.6,6.2,8.1,24.4,45.6,34.9,219,641,III,74.0,0.261,0.432,0.000,0.381,0.038
VOLKSWAGEN,New Passat Estate,1.9 TDI PD S & SE Models (100 bhp),M5,1896,Diesel,7.3,4.8,5.7,38.7,58.9,49.6,154,451,III,72.0,0.137,0.454,0.000,0.420,0.030
VOLKSWAGEN,New Passat Estate,1.9 TDI PD S & SE Models (100 bhp),A4,1896,Diesel,9.7,5.5,7.0,29.1,51.4,40.4,189,554,III,72.0,0.160,0.465,0.000,0.422,0.033
VOLKSWAGEN,New Passat Estate,"1.9 TDI PD S, SE & Sport Models (130 bhp)",M5,1896,Diesel,7.9,4.9,5.9,35.8,57.6,47.9,157,467,III,72.0,0.080,0.469,0.000,0.449,0.043
VOLKSWAGEN,New Passat Estate,"1.9 TDI PD S, SE & Sport Models (130 bhp)",M6,1896,Diesel,7.7,5.0,6.0,36.7,56.5,47.1,162,475,III,74.0,0.065,0.422,0.000,0.403,0.031
VOLKSWAGEN,New Passat Estate,"1.9 TDI PD S, SE & Sport Models (130 bhp)",A5,1896,Diesel,10.3,5.7,7.3,27.4,49.6,38.7,197,578,III,70.0,0.132,0.433,0.000,0.392,0.039
VOLKSWAGEN,New Passat Estate,2.5 V6 TDI (150 bhp),M6,2496,Diesel,10.2,5.5,7.2,27.7,51.4,39.2,194,571,III,72.0,0.509,0.409,0.000,0.347,0.036
VOLKSWAGEN,New Passat Estate,2.5 V6 TDI (150 bhp),A5,2496,Diesel,11.8,6.5,8.4,23.9,43.5,33.6,227,666,III,74.0,0.261,0.432,0.000,0.381,0.038
VOLKSWAGEN,Caddy Kombi,1.9 SDI (64 bhp),M5,1896,Diesel,7.5,5.0,5.9,37.7,56.5,47.9,159,467,III,74.0,0.327,0.418,0.000,0.353,0.042
VOLKSWAGEN,Caddy Kombi,1.9 TDI (90 bhp),M5,1896,Diesel,7.3,4.8,5.7,38.7,58.9,49.6,154,451,III,72.0,0.100,0.495,0.000,0.465,0.029
VOLVO,S/V40 Model Year 2001,1.6,M5,1587,Petrol,11.1,6.0,7.9,25.4,47.1,35.8,185,610,III,74.0,1.510,0.210,0.150,0.060,0.000
VOLVO,S/V40 Model Year 2001,1.8 (122 bhp),M5,1783,Petrol,11.5,6.1,8.1,24.6,46.3,34.9,193,625,III,73.0,0.640,0.190,0.130,0.060,0.000
VOLVO,S/V40 Model Year 2001,1.8 (122 bhp),A5,1783,Petrol,13.2,6.4,8.9,21.4,44.1,31.7,212,688,III,72.0,0.890,0.250,0.180,0.070,0.000
VOLVO,S/V40 Model Year 2001,1.8 Bi-Fuel,M5,1783,Petrol,11.3,6.2,8.1,25.0,45.6,34.9,193,625,III,73.0,1.276,0.266,0.187,0.079,0.000
VOLVO,S/V40 Model Year 2001,1.8 Bi-Fuel,M5,1783,LPG,14.3,8.2,10.4,19.8,34.4,27.2,168,441,III,73.0,0.672,0.142,0.102,0.040,0.000
VOLVO,S/V40 Model Year 2001,2.0,M5,1948,Petrol,11.8,6.3,8.3,23.9,44.8,34.0,198,642,III,74.0,1.320,0.240,0.150,0.090,0.000
VOLVO,S/V40 Model Year 2001,2.0,A5,1948,Petrol,13.2,6.7,9.1,21.4,42.2,31.0,216,704,III,74.0,1.380,0.260,0.180,0.080,0.000
VOLVO,S/V40 Model Year 2001,T4,M5,1948,Petrol,12.7,6.7,8.9,22.2,42.2,31.7,212,688,III,72.0,0.750,0.200,0.140,0.060,0.000
VOLVO,S/V40 Model Year 2001,T4,A5,1948,Petrol,14.3,6.8,9.5,19.8,41.5,29.7,227,735,III,73.0,0.640,0.180,0.090,0.090,0.000
VOLVO,S/V40 Model Year 2001,1.8i (122 bhp) SE,M5,1834,Petrol,9.1,5.7,6.9,31.0,49.6,40.9,164,534,III,72.0,0.150,0.180,0.110,0.070,0.000
VOLVO,S/V40 Model Year 2001,2.0 T,M5,1948,Petrol,12.0,6.2,8.3,23.5,45.6,34.0,198,642,III,74.0,0.590,0.160,0.090,0.070,0.000
VOLVO,S/V40 Model Year 2001,2.0 T,A5,1948,Petrol,13.4,6.7,9.2,21.1,42.2,30.7,217,711,III,74.0,0.780,0.170,0.080,0.090,0.000
VOLVO,S/V40 Model Year 2001,1.9 D (102 bhp),M5,1870,Diesel,7.4,4.3,5.4,38.2,65.7,52.3,142,428,III,72.0,0.160,0.430,0.000,0.420,0.040
VOLVO,S/V40 Model Year 2001,1.9 D (115 bhp),M5,1870,Diesel,7.4,4.3,5.4,38.2,65.7,52.3,142,428,III,73.0,0.270,0.380,0.000,0.350,0.030
VOLVO,S60 Model Year 2001,2.0T,M5,1984,Petrol,12.8,7.1,9.2,22.1,39.8,30.7,220,711,III,70.0,0.703,0.166,0.113,0.053,0.000
VOLVO,S60 Model Year 2001,2.0T,A5,1984,Petrol,14.6,7.5,10.1,19.3,37.7,28.0,242,779,III,70.0,0.475,0.198,0.119,0.079,0.000
VOLVO,S60 Model Year 2001,T5,M5,2319,Petrol,13.0,7.1,9.3,21.7,39.8,30.4,222,718,III,70.0,0.666,0.104,0.068,0.036,0.000
VOLVO,S60 Model Year 2001,T5,A5,2319,Petrol,14.8,7.7,10.3,19.1,36.7,27.4,246,796,III,72.0,0.568,0.105,0.070,0.035,0.000
VOLVO,S60 Model Year 2001,2.4T,M5,2435,Petrol,12.8,7.1,9.2,22.1,39.8,30.7,220,711,III,70.0,1.008,0.115,0.084,0.031,0.000
VOLVO,S60 Model Year 2001,2.4T,A5,2435,Petrol,14.4,7.5,10.0,19.6,37.7,28.2,239,774,III,71.0,0.860,0.131,0.088,0.043,0.000
VOLVO,New V70 Model Year 2001,2.0T,M5,1984,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,225,725,III,70.0,0.761,0.150,0.098,0.052,0.000
VOLVO,New V70 Model Year 2001,2.0T,A5,1984,Petrol,14.7,7.9,10.4,19.2,35.8,27.2,248,802,III,70.0,0.596,0.187,0.116,0.071,0.000
VOLVO,New V70 Model Year 2001,T5,M5,2319,Petrol,13.1,7.2,9.4,21.6,39.2,30.1,225,725,III,70.0,0.678,0.110,0.069,0.041,0.000
