Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 6000 Miles,Euro Standard,Noise Level dB(A),Emissions CO,Emissions HC+NOx,Emissions HC,Emissions NOx,Emissions Particulates,Date of change,
SUZUKI,Grand Vitara,1.6 SE(A) Estate From VIN JSAFTB03V00152217,4ATx2,1590,Petrol,11.8,7.7,9.2,23.9,36.7,30.7,220,640,III,70.8,0.4,0.1,0.0,0.0,,21 May 2003,
SUZUKI,Grand Vitara,2.0TD 5-door Estate From VIN JSAFTD83V00100027,5MTx2,1997,Diesel,9.4,6.0,7.3,30.1,47.1,38.7,198,529,III,74.0,0.3,0.6,,0.5,0.0,21 May 2003,
SUZUKI,Grand Vitara,1.6 Soft Top From VIN 2S2GTA03C00470001,5MTx2,1590,Petrol,10.0,6.8,8.0,28.2,41.5,35.3,193,556,III,73.1,0.6,0.1,0.0,0.0,,17 April 2002,
SUZUKI,Grand Vitara,1.6(A) Soft Top From VIN 2S2GTA03C00470001,4ATx2,1590,Petrol,11.8,7.7,9.2,23.9,36.7,30.7,220,640,III,70.8,0.4,0.1,0.0,0.0,,17 April 2002,
SUZUKI,Grand Vitara,1.6 Estate From VIN JSAFTA03V00150001,5MTx2,1590,Petrol,10.0,6.8,8.0,28.2,41.5,35.3,193,556,III,73.1,0.6,0.1,0.0,0.0,,17 April 2002,
SUZUKI,Grand Vitara,1.6(A) Estate From VIN JSAFTA03V00150001,4ATx2,1590,Petrol,11.8,7.7,9.2,23.9,36.7,30.7,220,640,III,70.8,0.4,0.1,0.0,0.0,,17 April 2002,
SUZUKI,Grand Vitara,2.0TD Estate From VIN JSAFTD82V00100001,5MTx2,1997,Diesel,8.0,5.8,6.6,35.3,48.7,42.8,190,478,III,74.0,0.1,0.5,0.0,0.5,0.1,01 July 2001,
SUZUKI,Grand Vitara,2.0(A)TD Estate From VIN JSAFTD82V00100001,4ATx2,1997,Diesel,9.9,6.4,7.7,28.5,44.1,36.7,215,557,III,72.5,0.0,0.6,0.0,0.6,0.0,01 July 2001,
SUZUKI,Grand Vitara,2.0 5 door Estate From VIN JSAFTL52V00150001,5MTx2,1995,Petrol,12.0,7.8,9.3,23.5,36.2,30.4,230,646,III,73.2,0.5,0.1,0.0,0.0,,01 July 2001,
SUZUKI,Grand Vitara,2.0(A) 5 door Estate From VIN JSAFTL52V00150001,4ATx2,1995,Petrol,12.7,8.2,9.8,22.2,34.4,28.8,250,682,III,72.1,0.3,0.1,0.0,0.0,,01 July 2001,
SUZUKI,Grand Vitara,XL-7 From VIN JSAHTX92V00100001,5MTx2,2736,Petrol,13.8,9.1,10.8,20.5,31.0,26.2,260,750,III,73.0,0.4,0.1,0.0,0.0,,01 July 2001,
SUZUKI,Grand Vitara,XL-7(A) From VIN JSAHTX92V00100001,4ATx2,2736,Petrol,15.6,9.9,12.0,18.1,28.5,23.5,285,836,III,70.0,0.4,0.0,0.0,0.0,,01 July 2001,
TATA,Safari,2.0 L/EX  Tdi 4 x 4,M5,1948,Diesel,11.6,8.3,9.5,24.4,34.0,29.8,249,686,III,74.0,0.5,0.7,,0.6,0.1,26 March 2002,
TOYOTA,Yaris,1.4 D-4D ,M5,1364,Diesel,5.3,3.8,4.4,53.3,74.3,64.2,117,319,III,70.1,0.2,0.4,,0.4,0.0,08 April 2003,
TOYOTA,Yaris,Verso 1.4 D-4D,M5,1364,Diesel,6.0,4.4,5.0,47.1,64.2,56.5,133,362,III,69.8,0.2,0.4,,0.4,0.0,10 April 2002,
TOYOTA,Corolla,2.0 D-4D Estate,M5,1995,Diesel,7.4,5.0,5.9,38.2,56.5,47.9,156,427,III,72.0,0.2,0.5,,0.5,0.0,15 April 2002,
TOYOTA,Corolla,2.0 D-4D 4-door,M5,1995,Diesel,7.2,4.8,5.7,39.2,58.9,49.6,153,412,III,71.0,0.2,0.5,,0.5,0.0,15 April 2002,
TOYOTA,Corolla,Verso 2.0 D-4D,M5,1995,Diesel,7.9,5.3,6.2,35.8,53.3,45.6,164,449,III,71.0,0.2,0.4,,0.4,0.0,15 April 2002,
TOYOTA,Corolla,2.0 D-4D 3 &amp; 5 door 90bhp,M5,1995,Diesel,7.2,4.8,5.7,39.2,58.9,49.6,153,412,III,72.0,0.2,0.5,,0.5,0.0,15 April 2002,
TOYOTA,Corolla,2.0D-4D 3-door 110bhp,M5,1995,Diesel,7.3,4.7,5.7,37.8,60.1,49.6,152,412,III,72.0,0.2,0.4,,0.4,0.0,07 November 2002,
TOYOTA,Corolla,2.0 D-4D 5-door 110bhp,M5,1995,Diesel,7.5,4.8,5.8,37.7,58.9,48.7,154,420,III,72.0,0.2,0.4,,0.4,0.0,14 November 2002,
TOYOTA,Avensis,Verso 2.0 VVT-i,M5,1998,Petrol,11.5,6.8,8.6,24.6,41.5,32.8,202,599,III,73.1,1.1,,0.1,0.1,,10 April 2002,
TOYOTA,Avensis,Verso 2.0 VVT-i,A4,1998,Petrol,12.0,7.3,8.9,23.5,38.7,31.7,213,620,III,71.1,1.0,,0.1,0.1,,10 April 2002,
TOYOTA,Avensis,Verso 2.0 D-4D,M5,1995,Diesel,8.1,5.6,6.5,34.9,50.4,43.5,173,470,III,73.7,0.0,0.4,,0.4,0.0,10 April 2002,
TOYOTA,Camry,2.4 VVT-i,M5,2362,Petrol,11.7,6.9,8.6,24.1,40.9,32.8,206,599,III,70.2,0.3,,0.0,0.0,,10 April 2002,
TOYOTA,Camry,2.4 VVT-i,A4,2362,Petrol,13.2,7.6,9.7,21.4,37.2,29.1,233,675,III,67.5,0.4,,0.1,0.0,,10 April 2002,
TOYOTA,Camry,3.0 V6,A4,2995,Petrol,15.7,8.3,11.0,18.0,34.0,25.7,263,764,III,69.5,0.3,,0.1,0.0,,08 April 2003,
TOYOTA,Previa,2.0 D-4D,M5,1995,Diesel,9.0,6.1,7.2,31.4,46.3,39.2,191,522,III,73.9,0.1,0.4,,0.4,0.0,23 May 2003,
TOYOTA,MR2,1.8 VVT-i,M6,1794,Petrol,10.1,5.9,7.4,28.0,47.9,38.2,178,514,III,72.0,1.0,,0.1,0.0,,14 November 2002,
TOYOTA,Celica,1.8 VVT-i,M6,1794,Petrol,10.3,6.2,7.7,27.4,45.6,36.7,185,535,III,73.0,1.2,,0.1,0.0,,23 May 2003,
TOYOTA,Celica,1.8 VVTL-i T-Sport,M6,1796,Petrol,11.5,6.6,8.4,24.6,42.8,33.6,200,584,III,72.0,1.2,,0.1,0.0,,23 May 2003,
TOYOTA,RAV4,1.8 VVT-i ,M5,1784,Petrol,9.4,6.2,7.4,30.1,45.6,38.2,175,514,III,71.0,0.9,,0.1,0.1,,17 December 2001,
TOYOTA,RAV4,2.0 VVT-i ,M5,1988,Petrol,11.4,7.3,8.8,24.8,38.7,32.1,211,612,III,73.0,0.6,,0.1,0.0,,17 December 2001,
TOYOTA,RAV4,2.0 VVT-i ,A4,1988,Petrol,12.4,7.6,9.3,22.8,37.2,30.4,224,646,III,72.0,0.7,,0.1,0.0,,17 December 2001,
TOYOTA,RAV4,2.0 D-4D,M5,1995,Diesel,8.9,6.1,7.1,31.7,46.3,39.8,190,514,III,72.9,0.1,0.4,,0.4,0.0,09 April 2002,
TOYOTA,Land Cruiser,Amazon 4.7 32v Auto,A5x2,4664,Petrol,21.5,13.4,16.3,13.1,21.1,17.3,387,1135,III,72.2,2.0,,0.2,0.1,,14 November 2002,
TOYOTA,Land Cruiser,3.0 D-4D 3-door,M5x2,2982,Diesel,11.5,8.1,9.4,24.6,34.9,30.1,250,680,III,74.1,0.3,0.6,,0.6,0.1,07 November 2002,
TOYOTA,Land Cruiser,3.0D-4D 3-door,A4x2,2982,Diesel,12.9,8.7,10.3,21.9,32.5,27.4,274,747,III,73.9,0.1,0.5,,0.5,0.1,07 November 2002,
TOYOTA,Land Cruiser,3.0D-4D 5-door,M5x2,2982,Diesel,11.6,8.2,9.5,24.4,34.4,29.7,253,689,III,74.1,0.3,0.6,,0.6,0.1,07 November 2002,
TOYOTA,Land Cruiser,3.0D-4D 5-door,A4x2,2982,Diesel,13.1,8.7,10.4,21.6,32.5,27.2,277,752,III,73.9,0.1,0.5,,0.5,0.1,07 November 2002,
TOYOTA,Land Cruiser,4.0 VVT-i V6,A4x2,3956,Petrol,18.2,10.8,13.5,15.5,26.2,20.9,320,940,III,72.7,0.8,,0.1,0.0,,21 February 2003,
TOYOTA,Land Cruiser,Amazon 4.2 24v TD Manual,M5x2,4164,Diesel,14.1,9.3,11.1,20.0,30.4,25.4,292,805,III,75.2,0.7,0.6,,0.6,0.1,10 April 2002,
TOYOTA,Land Cruiser,Amazon 4.2 24v TD Auto,A4x2,4164,Diesel,15.8,10.8,12.6,17.9,26.2,22.4,340,913,III,72.9,0.3,0.6,,0.6,0.1,10 April 2002,
VAUXHALL,"Astra, Model Year 2001",1.7 DTi 16v Hatch/Saloon,M5,1686,Diesel,6.1,4.0,4.8,46.3,70.6,58.9,130,347,III,72.0,0.1,0.4,,0.4,0.1,01 July 2001,
VAUXHALL,"Astra, Model Year 2001",1.7 DTi 16v Estate,M5,1686,Diesel,6.2,4.1,4.9,45.6,68.9,57.6,132,355,III,72.0,0.1,0.4,,0.4,0.0,01 July 2001,
VAUXHALL,"Astra, Model Year 2001",2.0 DTi 16v Hatch,M5,1995,Diesel,7.6,4.6,5.7,37.2,61.4,49.6,154,412,III,72.0,0.1,0.5,,0.4,0.0,01 July 2001,
VAUXHALL,"Astra, Model Year 2001",2.0 DTi 16v Estate,M5,1995,Diesel,7.7,4.8,5.9,36.7,58.9,47.9,159,427,III,72.0,0.1,0.5,,0.4,0.0,01 July 2001,
VAUXHALL,"Astra, Model Year 2001",ECO4 LS 1.7 DTi 5 Door Hatch,M5,1686,Diesel,6.0,3.5,4.4,47.1,80.8,64.3,119,318,III,72.0,0.1,0.5,,0.5,0.0,01 July 2001,
VAUXHALL,"Frontera, Model Year 2001",2.2i 16v Sport/RS,M5,2198,Petrol,15.8,8.9,11.4,17.9,31.7,24.8,273,792,III,74.0,1.1,0.1,0.1,0.0,,01 July 2001,
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Sport/RS,M5,2171,Diesel,11.1,7.1,8.6,25.4,39.8,32.8,232,624,III,75.0,0.3,0.7,,0.7,0.1,01 July 2001,
VAUXHALL,"Frontera, Model Year 2001",2.2i 16v Estate/Limited,M5,2198,Petrol,15.8,8.9,11.4,17.9,31.7,24.8,273,792,III,74.0,1.1,0.1,0.1,0.0,,01 July 2001,
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Estate/Limited,M5,2171,Diesel,11.2,7.2,8.7,25.2,39.2,32.5,235,629,III,75.0,0.3,0.7,,0.7,0.1,01 July 2001,
VAUXHALL,"Frontera, Model Year 2001",2.2 DTi 16v Estate/Limited,A4,2171,Diesel,12.3,7.9,9.5,23.0,35.8,29.7,257,689,III,75.0,0.2,0.7,,0.7,0.1,01 July 2001,
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Estate/Limited,M5,3165,Petrol,18.0,10.5,13.2,15.7,26.9,21.4,316,918,III,75.0,0.7,0.2,0.1,0.1,,01 July 2001,
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Estate/Limited,A4,3165,Petrol,19.8,11.2,14.3,14.3,25.2,19.8,344,992,III,76.0,0.5,0.2,0.2,0.1,,01 July 2001,
VAUXHALL,"Frontera, Model Year 2001",3.2i V6 24v Sport/ RS,M5,3165,Petrol,17.8,10.2,13.0,15.7,26.9,21.4,312,918,III,75.0,0.7,0.2,0.1,0.1,,01 July 2001,
VAUXHALL,"Omega, Model Year 2001",2.2i 16v Saloon,A4,2198,Petrol,14.9,7.3,10.1,19.0,38.7,28.0,243,701,III,74.0,0.2,0.2,0.1,0.0,,01 July 2001,
VAUXHALL,"Omega, Model Year 2001",2.2i 16v Estate,A4,2198,Petrol,15.0,7.5,10.3,18.8,37.7,27.4,248,717,III,74.0,0.2,0.2,0.1,0.0,,01 July 2001,
VAUXHALL,"Omega, Model Year 2001",2.2 DTi 16v Saloon,M5,2171,Diesel,9.6,5.6,7.1,29.4,50.4,39.8,192,514,III,72.0,0.4,0.5,,0.4,0.0,01 July 2001,
VAUXHALL,"Omega, Model Year 2001",2.2 DTi 16v Estate,M5,2171,Diesel,9.8,5.8,7.3,28.8,48.7,38.7,197,529,III,72.0,0.4,0.5,,0.4,0.0,01 July 2001,
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Saloon,M5,2597,Petrol,14.9,8.1,10.6,19.0,34.9,26.6,255,738,III,74.0,0.5,0.2,0.1,0.1,,01 July 2001,
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Saloon,A4,2597,Petrol,16.4,8.6,11.5,17.2,32.8,24.6,276,798,III,74.0,0.8,0.2,0.2,0.1,,01 July 2001,
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Estate,M5,2597,Petrol,15.0,8.2,10.7,18.8,34.4,26.4,257,744,III,74.0,0.5,0.2,0.1,0.1,,01 July 2001,
VAUXHALL,"Omega, Model Year 2001",2.6i V6 24v Estate,A4,2597,Petrol,16.5,8.7,11.6,17.1,32.5,24.4,279,805,III,74.0,0.8,0.2,0.2,0.1,,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.0 DTi 16v Hatch / Saloon,M5,1994,Diesel,7.7,4.5,5.7,36.7,62.8,49.6,154,412,III,72.0,0.2,0.5,,0.4,0.0,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.0 DTi 16v Estate,M5,1994,Diesel,7.8,4.7,5.8,36.2,60.1,48.7,157,420,III,72.0,0.2,0.5,,0.4,0.0,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.2 DTi 16v Hatch / Saloon,M5,2172,Diesel,9.0,5.0,6.5,31.4,56.5,43.5,176,470,III,73.0,0.3,0.4,,0.4,0.0,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.2 DTi 16v Estate,M5,2172,Diesel,9.1,5.2,6.6,31.0,54.3,42.8,178,478,III,73.0,0.3,0.4,,0.4,0.0,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Saloon (exc. GSi),M5,2597,Petrol,14.0,7.2,9.7,20.2,39.2,29.1,233,675,III,74.0,1.3,0.2,0.2,0.0,,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Hatch/Saloon,A4,2597,Petrol,14.9,7.8,10.4,19.0,36.2,27.2,250,722,III,74.0,1.3,0.2,0.1,0.1,,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Estate (exc. GSi),M5,2597,Petrol,14.3,7.4,9.9,19.8,38.2,28.5,238,689,III,74.0,1.3,0.2,0.2,0.0,,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Estate,A4,2597,Petrol,15.0,7.9,10.5,18.8,35.8,26.9,252,730,III,74.0,1.3,0.2,0.1,0.1,,01 July 2001,
VAUXHALL,"Vectra, Model Year 2001",2.6i V6 24v Hatch (exc. GSi),M5,2597,Petrol,14.1,7.3,9.8,20.0,38.7,28.8,236,682,III,74.0,1.3,0.2,0.2,0.0,,01 July 2001,
VAUXHALL,"Zafira, Model Year 2001",2.0 DTi 16v,M5,1995,Diesel,8.4,5.5,6.6,33.6,51.4,42.8,178,478,III,73.0,0.5,0.5,,0.4,0.0,01 July 2001,
VAUXHALL,"Zafira, Model Year 2001","2.2 DTI 16v LS 5 Door Hatchback, From VIN: W0L0ZCF6838000000",A5,2172,Diesel,10.7,5.9,7.7,26.4,47.9,36.7,208,557,III,73.0,0.3,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Frontera, Model Year 2002",2.2DTi 16v,A4,2171,Diesel,12.2,7.8,9.4,23.2,36.2,30.1,254,680,III,75.0,0.2,0.7,,0.7,0.1,29 April 2002,
VAUXHALL,"Frontera, Model Year 2002",2.2DTi 16v (3-door),M5,2171,Diesel,11.1,7.1,8.6,25.4,39.8,32.8,232,624,III,75.0,0.3,0.7,,0.7,0.1,29 April 2002,
VAUXHALL,"Frontera, Model Year 2002",2.2DTi 16v (5-door),M5,2171,Diesel,11.2,7.2,8.7,25.2,39.2,32.5,235,629,III,75.0,0.3,0.7,,0.7,0.1,29 April 2002,
VAUXHALL,"Frontera, Model Year 2002",2.2i 16v (5-door),M5,2198,Petrol,16.2,9.1,11.7,17.4,31.0,24.1,280,815,III,74.0,1.1,,0.1,0.0,,29 April 2002,
VAUXHALL,"Frontera, Model Year 2002",2.2i 16v (3-door),M5,2198,Petrol,15.8,8.9,11.4,17.9,31.7,24.8,273,792,III,74.0,1.1,,0.1,0.0,,29 April 2002,
VAUXHALL,"Frontera, Model Year 2002",3.2i V6 24v (5-door),A4,3165,Petrol,19.8,11.2,14.3,14.3,25.2,19.8,344,992,III,76.0,0.5,,0.2,0.1,,29 April 2002,
VAUXHALL,"Frontera, Model Year 2002",3.2i V6 24v (5-door),M5,3165,Petrol,18.0,10.5,13.2,15.7,26.9,21.4,316,918,III,75.0,0.7,,0.1,0.1,,29 April 2002,
VAUXHALL,"Frontera, Model Year 2002",3.2i V6 24v (3-door),M5,3165,Petrol,17.8,10.2,13.0,15.9,27.7,21.7,312,905,III,75.0,0.7,,0.1,0.1,,29 April 2002,
VAUXHALL,"Astra, Model Year 2002","1.7DTi 16v (3, 4 & 5 door)",M5,1686,Diesel,6.1,4.0,4.8,46.3,70.6,58.9,130,347,III,72.0,0.1,0.5,,0.4,0.0,29 April 2002,
VAUXHALL,"Astra, Model Year 2002",1.7DTi 16v (Estate),M5,1686,Diesel,6.2,4.1,4.9,45.6,68.9,57.6,132,355,III,72.0,0.1,0.5,,0.4,0.0,29 April 2002,
VAUXHALL,"Astra, Model Year 2002",1.7DTi 16v ECO4 (5-door),M5,1686,Diesel,6.0,3.5,4.4,47.1,80.7,64.2,119,319,III,72.0,0.1,0.4,,0.4,0.0,29 April 2002,
VAUXHALL,"Astra, Model Year 2002",2.0DTi 16v,M5,1995,Diesel,7.6,4.6,5.7,37.2,61.4,49.6,154,412,III,72.0,0.1,0.5,,0.4,0.0,29 April 2002,
VAUXHALL,"Astra, Model Year 2002",2.0DTi 16v (Estate),M5,1995,Diesel,7.7,4.8,5.9,36.7,58.9,47.9,159,427,III,72.0,0.1,0.5,,0.4,0.0,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.2DTi 16v (4-door),M5,2172,Diesel,9.6,5.6,7.1,29.4,50.4,39.8,192,514,III,72.0,0.4,0.5,,0.4,0.0,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.2DTi 16v (5-door),M5,2172,Diesel,9.8,5.8,7.3,28.8,48.7,38.7,197,529,III,72.0,0.4,0.5,,0.4,0.0,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.2i 16v (5-door),A4,2198,Petrol,15.0,7.5,10.3,18.8,37.7,27.4,248,717,III,74.0,0.2,,0.1,0.0,,15 May 2003,
VAUXHALL,"Omega, Model Year 2002",2.2i 16v (4-door),A4,2198,Petrol,14.9,7.3,10.1,19.0,38.7,28.0,243,701,III,74.0,0.2,,0.1,0.0,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.6i V6 24v (5-door),A4,2597,Petrol,16.5,8.7,11.6,17.1,32.5,24.4,279,805,III,74.0,0.8,,0.2,0.1,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.6i V6 24v (4-door),A4,2597,Petrol,16.4,8.6,11.5,17.2,32.8,24.6,276,798,III,74.0,0.8,,0.2,0.1,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.6i V6 24v (5-door),M5,2597,Petrol,15.0,8.5,10.9,18.8,33.2,25.9,262,758,III,74.0,0.5,,0.1,0.1,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.6i V6 24v (4-door),M5,2597,Petrol,15.0,8.5,10.9,18.8,33.2,25.9,262,758,III,74.0,0.5,,0.1,0.1,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",3.2i V6 24v (5-door),A4,3175,Petrol,16.9,9.0,11.9,16.7,31.4,23.7,286,829,III,74.0,0.3,,0.1,0.1,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",3.2i V6 24v (4-door),A4,3175,Petrol,16.8,8.9,11.8,16.8,31.7,23.9,284,822,III,74.0,0.3,,0.1,0.1,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",3.2i V6 24v (5-door),M5,3175,Petrol,15.9,7.9,10.9,17.8,35.8,25.9,260,758,III,74.0,1.8,,0.2,0.0,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",3.2i V6 24v (4-door),M5,3175,Petrol,15.8,7.8,10.8,17.9,36.2,26.2,258,750,III,74.0,1.8,,0.2,0.0,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.2i 16v (5-door),M5,2198,Petrol,14.1,7.3,9.8,20.0,38.7,28.8,236,682,III,74.0,0.4,,0.1,0.0,,29 April 2002,
VAUXHALL,"Omega, Model Year 2002",2.2i 16v (4-door),M5,2198,Petrol,14.0,7.1,9.6,20.2,39.8,29.4,231,668,III,74.0,0.4,,0.1,0.0,,29 April 2002,
VAUXHALL,"Corsa, Model Year 2002",1.7Di 16v,M5,1686,Diesel,5.8,4.1,4.7,48.7,68.9,60.1,127,340,III,73.0,0.1,0.4,,0.4,0.0,29 April 2002,
VAUXHALL,"Corsa, Model Year 2002",1.7DTi 16v,M5,1686,Diesel,5.8,4.1,4.7,48.7,68.9,60.1,127,340,III,74.0,0.2,0.4,,0.3,0.0,29 April 2002,
VAUXHALL,"Zafira, Model Year 2002",2.0DTi 16v,M5,1995,Diesel,8.2,5.5,6.5,34.4,51.4,43.5,175,470,III,73.0,0.4,0.5,,0.4,0.0,29 April 2002,
VAUXHALL,"Astra, Model Year 2003","1.7 DTI 5 Door Hatchback, From VIN: W0L0TGF4835000000",M5,1686,Diesel,6.1,4.0,4.8,46.3,70.6,58.9,130,347,III,72.0,0.1,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DTI 4 Door Saloon, From VIN: W0L0TGF6935000001",M5,1686,Diesel,6.1,4.0,4.8,46.3,70.6,58.9,130,347,III,72.0,0.1,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DTI 4 Door Saloon, From VIN: W0L0TGF6935127271",M5,1686,Diesel,6.0,3.9,4.7,47.1,72.4,60.1,126,340,III,72.0,0.1,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DTI 5 Door Hatchback, From VIN: W0L0TGF4835127271",M5,1686,Diesel,6.0,3.9,4.7,47.1,72.4,60.1,126,340,III,72.0,0.1,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DT 3 Door Hatchback, From VIN: W0L0TGF0835000000",M5,1686,Diesel,6.1,4.0,4.8,46.3,70.6,58.9,130,347,III,73.0,0.1,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DT 3 Door Hatchback, From VIN: W0L0TGF0835127274",M5,1686,Diesel,6.0,3.9,4.7,47.1,72.4,60.1,126,340,III,73.0,0.1,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DTI 5 Door Estate, From VIN: W0L0TGF3538000000 / W0L0TGF3532000000",M5,1686,Diesel,6.2,4.1,4.9,45.6,68.9,57.6,132,355,III,72.0,0.1,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 5 Door Estate, From VIN: W0L0TGF3538000000 / W0L0TGF3532000000",M5,1686,Diesel,9.0,5.6,6.9,31.6,50.4,40.9,186,500,III,70.0,-0.2,0.3,,0.3,0.3,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 5 Door Estate, From VIN: W0L0TGF3538000000 / W0L0TGF3532000000",M5,1995,Diesel,7.7,4.8,5.9,36.7,58.9,47.9,159,427,III,70.0,0.1,0.3,,0.3,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 5 Door Estate, From VIN: W0L0TGF3538070216 / W0L0TGF3532161090",M5,1995,Diesel,7.7,4.8,5.9,36.7,58.9,47.9,158,427,III,70.0,0.1,0.3,,0.3,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DTI 5 Door Estate, From VIN: W0L0TGF3538070216 / W0L0TGF3532161090",M5,1686,Diesel,6.1,4.0,4.8,46.3,70.6,58.9,129,347,III,72.0,0.1,0.5,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 5 Door Estate, From VIN: W0L0TGF3538000000 / W0L0TGF3532000000",A4,1995,Diesel,9.0,5.6,6.9,31.4,50.4,40.9,186,500,III,70.0,0.2,0.3,,0.3,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 16v 3 Door Hatchback, From VIN: W0L0TGF0835000000",M5,1995,Diesel,7.5,4.5,5.6,37.7,62.8,50.4,151,406,III,70.0,0.1,0.3,,0.3,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DTI (ECO4) 5 Door Estate, From VIN: W0L0TGF4835000000",M5,1686,Diesel,6.0,3.5,4.4,47.1,80.7,64.2,119,319,III,72.0,0.1,0.4,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","1.7 DTI (ECO4) 5 Door Hatchback, From VIN: W0L0TGF4835000000",M5,1686,Diesel,6.0,3.5,4.4,47.1,80.7,64.2,119,319,III,72.0,0.1,0.4,,0.4,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 16v 5 Door Hatchback, From VIN: W0L0TGF4835000000",A4,1995,Diesel,8.9,5.4,6.7,31.7,52.3,42.2,181,485,III,70.0,0.2,0.3,,0.3,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 16v 4 Door Saloon, From VIN: W0L0TGF6935000001",A4,1995,Diesel,8.9,5.4,6.7,31.7,52.3,42.2,181,485,III,70.0,0.2,0.3,,0.3,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 16v 4 Door Saloon, From VIN: W0L0TGF6935000001",M5,1995,Diesel,7.6,4.6,5.7,37.2,61.4,49.6,154,412,III,70.0,0.1,0.3,,0.3,0.0,09 May 2003,
VAUXHALL,"Astra, Model Year 2003","2.0 DTI 16v 5 Door Hatchback, From VIN: W0L0TGF4835000000",M5,1995,Diesel,7.6,4.6,5.7,37.2,61.4,49.6,154,412,III,70.0,0.1,0.3,,0.3,0.0,09 May 2003,
VAUXHALL,"Zafira, Model Year 2003","2.0 DTI 5 Door Estate, From VIN: W0L0TGF7532000000",A4,1995,Diesel,9.6,6.1,7.4,29.4,46.3,38.2,199,536,III,71.0,0.2,0.4,,0.4,0.0,08 May 2003,
VAUXHALL,"Zafira, Model Year 2003","2.0 DTI 5 Door Estate, From VIN: W0L0TGF7532157402",A4,1995,Diesel,9.5,6.0,7.3,29.7,47.1,38.7,196,529,III,72.0,0.1,0.4,,0.4,0.0,08 May 2003,
VAUXHALL,"Zafira, Model Year 2003","2.0 DTI 5 Door Estate, From VIN: W0L0TGF7532000000",M5,1995,Diesel,8.2,5.5,6.5,34.4,51.4,43.5,175,470,III,72.0,0.2,0.4,,0.4,0.0,08 May 2003,
