Manufacturer,Model,Description,Transmission,Engine Capacity,Fuel Type,Metric Urban (Cold),Metric Extra-Urban,Metric Combined,Imperial Urban (Cold),Imperial Extra-Urban,Imperial Combined,CO2 g/km,Fuel Cost 12000 Miles,Noise Level dB(A),Emissions CO,Emissions HC,Emissions NOx,Emissions HC+NOx,Emissions Particulates
VAUXHALL,"Signum, MY2006","2.0i 16v Turbo 5 Door Hatchback with 19"" tyre",M6,1998,Petrol,12.9,6.7,9,21.8,42.1,31.3,216,1569,73,0.731,0.056,0.014,,
VAUXHALL,"Signum, MY2006","2.2i 16v Direct 5 Door Hatchback with 16""/17"" tyre",M6,2198,Petrol,10.9,6.5,8.1,25.9,43.4,34.8,194,1411,74,0.478,0.068,0.021,,
VAUXHALL,"Signum, MY2006","2.2i 16v Direct 5 Door Hatchback with 16""/17"" tyre",A5,2198,Petrol,11.6,6.4,8.3,24.3,44.1,34,199,1444,74,0.44,0.071,0.027,,
VAUXHALL,"Signum, MY2006","2.2i 16v Direct 5 Door Hatchback with 19"" tyre",M6,2198,Petrol,11,6.6,8.2,25.6,42.8,34.4,197,1427,74,0.478,0.068,0.021,,
VAUXHALL,"Signum, MY2006","2.2i 16v Direct 5 Door Hatchback with 19"" tyre",A5,2198,Petrol,11.7,6.5,8.4,24.1,43.4,33.6,202,1461,74,0.44,0.071,0.027,,
VAUXHALL,"Signum, MY2006",2.8i V6 24v Turbo 5 Door Hatchback,A6,2792,Petrol,17.4,7.6,11.2,16.2,37.1,25.2,269,1948,73,0.212,0.072,0.036,,
VAUXHALL,"Signum, MY2006","2.8i V6 24v Turbo 5 Door Hatchback with 16""/17"" tyre",M6,2792,Petrol,15.7,7.6,10.6,17.9,37.1,26.6,254,1846,72,0.268,0.061,0.044,,
VAUXHALL,"Signum, MY2006","2.8i V6 24v Turbo 5 Door Hatchback with 19"" tyre",M6,2792,Petrol,15.8,7.7,10.7,17.8,36.6,26.4,257,1860,72,0.268,0.061,0.044,,
VAUXHALL,"Signum, MY2006","1.9CDTi 8v 120PS 5 Door Hatchback with 17""/18"" tyre ",M6,1910,Diesel,7.6,4.9,5.9,37.1,57.6,47.8,159,1073,74,0.099,,0.173,0.184,0.001
VAUXHALL,"Signum, MY2006","1.9CDTi 8v 120PS 5 Door Hatchback with 19"" tyre ",M6,1910,Diesel,7.7,5,6,36.6,56.4,47,162,1091,74,0.099,,0.173,0.184,0.001
VAUXHALL,"Signum, MY2006","1.9CDTi 16v 150PS 5 Door Hatchback with 16""/17"" tyre",A6,1910,Diesel,9.6,5.5,7,29.4,51.3,40.3,189,1272,72,0.031,,0.221,0.229,0.001
VAUXHALL,"Signum, MY2006","1.9CDTi 16v 150PS 5 Door Hatchback with 18"" tyre",M6,1910,Diesel,7.7,5,6,36.6,56.4,47,162,1091,74,0.143,,0.183,0.198,0.002
VAUXHALL,"Signum, MY2006","1.9CDTi 16v 150PS 5 Door Hatchback with 19"" tyre",M6,1910,Diesel,7.8,5.1,6.1,36.2,55.3,46.3,165,1108,74,0.143,,0.183,0.198,0.002
VAUXHALL,"Signum, MY2006","1.9CDTi 16v 150PS 5 Door Hatchback with 19"" tyre",A6,1910,Diesel,9.7,5.6,7.1,29.1,50.4,39.7,192,1292,72,0.031,,0.221,0.229,0.001
VAUXHALL,"Signum, MY2006",3.0CDTi V6 24v 5 Door Hatchback,M6,2959,Diesel,9.9,5.3,7,28.5,53.2,40.3,189,1272,74,0.275,,0.235,0.265,0
VAUXHALL,"Signum, MY2006",3.0CDTi V6 24v 5 Door Hatchback,A6,2959,Diesel,10.3,5.4,7.2,27.4,52.3,39.2,194,1308,75,0.102,,0.237,0.25,0
VAUXHALL,"Tigra, MY2005",1.4i 16v 2 Door Convertible,M5,1364,Petrol,8.1,5,6.1,34.8,56.4,46.3,146,1060,71,0.299,0.054,0.037,,
VAUXHALL,"Tigra, MY2005",1.8i 16v 2 Door Convertible,M5,1796,Petrol,10.9,5.8,7.7,25.9,48.7,36.6,185,1341,73,0.298,0.017,0.035,,
VAUXHALL,"Tigra, MY2005",1.3CDTi 16v 2 Door Convertible,M5,1248,Diesel,5.8,3.9,4.6,48.7,72.4,61.4,124,835,71,0.262,,0.235,0.256,0.016
VAUXHALL,"Tigra, MY2006",1.4i 16v 2 Door Convertible,M5,1364,Petrol,8.1,5,6.1,34.8,56.4,46.3,146,1060,71,0.299,0.054,0.037,,
VAUXHALL,"Tigra, MY2006",1.8i 16v 2 Door Convertible,M5,1796,Petrol,10.9,5.8,7.7,25.9,48.7,36.6,185,1341,73,0.298,0.017,0.035,,
VAUXHALL,"Tigra, MY2006",1.3CDTi 16v 2 Door Convertible,M5,1248,Diesel,5.8,3.9,4.6,48.7,72.4,61.4,124,835,71,0.262,,0.235,0.256,0.016
VAUXHALL,"Vectra, MY2005",1.8i 16v 4 Door Saloon,M5,1796,Petrol,10.4,5.5,7.3,27.1,51.3,38.6,175,1272,72,0.232,0.02,0.006,,
VAUXHALL,"Vectra, MY2005",1.8i 16v 5 Door Hatchback with close ratio gearbox,M5,1796,Petrol,10.7,5.8,7.6,26.4,48.7,37.1,182,1323,72,0.617,0.039,0.008,,
VAUXHALL,"Vectra, MY2005",1.8i 16v 5 Door Hatchback with wide ratio gearbox,M5,1796,Petrol,10.4,5.5,7.3,27.1,51.3,38.6,175,1272,72,0.232,0.02,0.006,,
VAUXHALL,"Vectra, MY2005",1.8i 16v 5 Door Estate,M5,1796,Petrol,11,6.1,7.9,25.6,46.3,35.7,190,1375,72,0.648,0.033,0.009,,
VAUXHALL,"Vectra, MY2005",2.0i 16v Turbo 4 Door Saloon,M6,1998,Petrol,12.8,6.6,8.9,22,42.8,31.7,214,1549,73,0.731,0.056,0.014,,
VAUXHALL,"Vectra, MY2005","2.0i 16v Turbo 5 Door Hatchback without 18""/19"" tyre",M6,1998,Petrol,12.8,6.6,8.9,22,42.8,31.7,214,1549,74,0.731,0.056,0.014,,
VAUXHALL,"Vectra, MY2005","2.0i 16v Turbo 5 Door Hatchback with 19"" tyre",M6,1998,Petrol,12.9,6.7,9,21.8,42.1,31.3,216,1569,74,0.731,0.056,0.014,,
VAUXHALL,"Vectra, MY2005","2.0i 16v Turbo 5 Door Estate with 16""/17"" tyre",M6,1998,Petrol,13.1,6.9,9.2,21.5,40.9,30.7,221,1599,73,0.731,0.056,0.014,,
VAUXHALL,"Vectra, MY2005","2.0i 16v Turbo 5 Door Estate with 19"" tyre",M6,1998,Petrol,13.2,7,9.3,21.4,40.3,30.3,223,1620,73,0.731,0.056,0.014,,
VAUXHALL,"Vectra, MY2005",2.2i 16v Direct 4 Door Saloon,M5,2198,Petrol,10.3,6.2,7.7,27.4,45.5,36.6,185,1341,73,0.223,0.043,0.027,,
VAUXHALL,"Vectra, MY2005","2.2i 16v Direct 5 Door Hatchback with 16""/17"" tyre",A5,2198,Petrol,11.8,6.6,8.5,23.9,42.8,33.2,204,1479,74,0.227,0.045,0.006,,
VAUXHALL,"Vectra, MY2005","2.2i 16v Direct 5 Door Hatchback with 18"" tyre",A5,2198,Petrol,11.9,6.7,8.6,23.7,42.1,32.8,206,1497,74,0.227,0.045,0.006,,
VAUXHALL,"Vectra, MY2005","2.2i 16v Direct 5 Door Hatchback with 19"" tyre",M5,2198,Petrol,10.4,6.3,7.8,27.1,44.8,36.2,187,1356,73,0.223,0.043,0.027,,
